index,namem,namef,namen,symbol,Difficulty Lvl,Move Rate,Armor Class,Magic Resist,Alignment,generation flags,Attack 1,Attack 2,Attack 3,Attack 4,Attack 5,Attack 6,Weight,Nutrition,Sound,Size,Resistance,Resist Conveyed,Flags 1,Flags 2,Flags 3,color,Comment,c2,c3,diff,diff2,exp,conveyed_prob
,,,giant crab,S_EEL,7,12,0,0,0,G_GENO|G_NOGEN|0,"ATTK(AT_CLAW,AD_PHYS,3,6)","ATTK(AT_CLAW,AD_PHYS,3,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,500,350,MS_SILENT,MZ_HUGE,,,M1_SWIM|M1_AMPHIBIOUS|M1_ANIMAL|M1_OVIPAROUS,M2_HOSTILE,,2,-,-,-,9,9,57,
,,,electric eel,S_EEL,7,10,-3,0,0,G_GENO|G_NOGEN|0,"ATTK(AT_BITE,AD_ELEC,4,6)","ATTK(AT_TUCH,AD_WRAP,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,200,250,MS_SILENT,MZ_HUGE,MR_ELEC,MR_ELEC,M1_SWIM|M1_AMPHIBIOUS|M1_NOTAKE|M1_NOHANDS|M1_NOLIMBS|M1_ANIMAL|M1_SLITHY|M1_OVIPAROUS|M1_CARNIVORE,M2_HOSTILE,M3_INFRAVISIBLE,12,-,-,-,10,10,1101,MR_ELEC=47
,,,kraken,S_EEL,20,3,6,0,-3,G_GENO|G_NOGEN|0,"ATTK(AT_CLAW,AD_PHYS,2,4)","ATTK(AT_CLAW,AD_PHYS,2,4)","ATTK(AT_HUGS,AD_WRAP,2,6)","ATTK(AT_BITE,AD_PHYS,5,4)",NO_ATTK,NO_ATTK,1800,1000,MS_SILENT,MZ_HUGE,,,M1_SWIM|M1_AMPHIBIOUS|M1_NOHANDS|M1_ANIMAL|M1_CARNIVORE,M2_NOPOLY|M2_HOSTILE|M2_STRONG,M3_INFRAVISIBLE,1,-,-,-,22,22,1474,
,,,newt,S_LIZARD,0,6,8,0,0,G_GENO|5,"ATTK(AT_BITE,AD_PHYS,1,2)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,20,MS_SILENT,MZ_TINY,,,M1_SWIM|M1_AMPHIBIOUS|M1_NOHANDS|M1_ANIMAL|M1_CARNIVORE,M2_HOSTILE,,11,PW=66;22;1|-,-,-,1,1,1,
,,,gecko,S_LIZARD,1,6,8,0,0,G_GENO|5,"ATTK(AT_BITE,AD_PHYS,1,3)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,20,MS_SQEEK,MZ_TINY,,,M1_NOHANDS|M1_ANIMAL|M1_CARNIVORE,M2_HOSTILE,,2,-,-,-,2,2,2,
,,,iguana,S_LIZARD,2,6,7,0,0,G_GENO|5,"ATTK(AT_BITE,AD_PHYS,1,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,30,30,MS_SILENT,MZ_TINY,,,M1_NOHANDS|M1_ANIMAL|M1_CARNIVORE,M2_HOSTILE,,3,-,-,-,3,3,5,
,,,baby crocodile,S_LIZARD,3,6,7,0,0,G_GENO|0,"ATTK(AT_BITE,AD_PHYS,1,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,200,200,MS_SILENT,MZ_MEDIUM,,,M1_SWIM|M1_AMPHIBIOUS|M1_NOHANDS|M1_ANIMAL|M1_CARNIVORE,M2_HOSTILE,,3,-,-,-,4,4,10,
,,,lizard,S_LIZARD,5,6,6,10,0,G_GENO|5,"ATTK(AT_BITE,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,40,MS_SILENT,MZ_TINY,MR_STONE,,M1_NOHANDS|M1_ANIMAL|M1_CARNIVORE,M2_HOSTILE,,2,UNCONF=100|UNSTONE=100|-,-,-,6,6,26,
,,,gila monster,S_LIZARD,6,6,6,10,0,G_GENO|G_NOHELL|1,"ATTK(AT_BITE,AD_DRST,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,40,MS_SILENT,MZ_TINY,MR_POISON,,M1_NOHANDS|M1_ANIMAL|M1_CARNIVORE,M2_HOSTILE,,9,-,-,-,8,8,49,
,,,chameleon,S_LIZARD,6,5,6,10,0,G_GENO|2,"ATTK(AT_BITE,AD_PHYS,4,2)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,100,100,MS_SILENT,MZ_TINY,,,M1_NOHANDS|M1_ANIMAL|M1_CARNIVORE,M2_NOPOLY|M2_HOSTILE,,3,POLYSELF=100|-,-,-,7,7,37,
,,,crocodile,S_LIZARD,6,9,5,0,0,G_GENO|1,"ATTK(AT_BITE,AD_PHYS,4,2)","ATTK(AT_CLAW,AD_PHYS,1,12)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_SILENT,MZ_LARGE,,,M1_SWIM|M1_AMPHIBIOUS|M1_NOHANDS|M1_ANIMAL|M1_THICK_HIDE|M1_OVIPAROUS|M1_CARNIVORE,M2_HOSTILE|M2_STRONG,,3,-,-,-,7,7,37,
,,,salamander,S_LIZARD,8,12,-1,0,-9,G_HELL|1,"ATTK(AT_WEAP,AD_PHYS,2,8)","ATTK(AT_TUCH,AD_FIRE,1,6)","ATTK(AT_HUGS,AD_PHYS,2,6)","ATTK(AT_HUGS,AD_FIRE,3,6)",NO_ATTK,NO_ATTK,1500,400,MS_MUMBLE,MZ_MEDIUM,MR_FIRE|MR_SLEEP,MR_FIRE,M1_HUMANOID|M1_SLITHY|M1_THICK_HIDE|M1_POIS,M2_HOSTILE|M2_STALK|M2_COLLECT|M2_MAGIC,M3_INFRAVISIBLE,9,-,POISON=100|-,-,12,12,127,MR_FIRE=53
,,,rhaumbusun,S_LIZARD,2,9,5,0,0,G_GENO|G_HELL|1,"ATTK(AT_GAZE,AD_PLYS,1,2)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,20,40,MS_SILENT,MZ_TINY,MR_POISON,MR_POISON,M1_NOHANDS|M1_ANIMAL|M1_THICK_HIDE|M1_OVIPAROUS|M1_CARNIVORE,M2_HOSTILE|M2_NASTY,,5,-,-,-,6,6,24,MR_POISON=13
,,,basilisk,S_LIZARD,8,9,5,0,0,G_GENO|1,"ATTK(AT_BITE,AD_STON,4,2)","ATTK(AT_NONE,AD_STON,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_SILENT,MZ_LARGE,MR_POISON|MR_STONE,MR_POISON,M1_NOHANDS|M1_ANIMAL|M1_THICK_HIDE|M1_OVIPAROUS|M1_CARNIVORE,M2_HOSTILE|M2_STRONG,,0,-,PETRIFY=100|-,-,10,10,165,MR_POISON=53
,,,komodo dragon,S_LIZARD,9,9,5,0,0,G_GENO|G_NOHELL|1,"ATTK(AT_BITE,AD_DRCO,2,6)","ATTK(AT_CLAW,AD_PHYS,1,12)","ATTK(AT_CLAW,AD_PHYS,1,12)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_SILENT,MZ_LARGE,,,M1_NOHANDS|M1_ANIMAL|M1_THICK_HIDE|M1_OVIPAROUS|M1_CARNIVORE,M2_HOSTILE|M2_STRONG,,2,-,-,-,11,11,141,
,,,bad egg,S_BAD_FOOD,4,9,7,0,0,G_NOCORPSE|G_GENO|G_NOHELL|0,"ATTK(AT_BITE,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,0,MS_SILENT,MZ_SMALL,,,M1_BREATHLESS|M1_NOEYES|M1_NOHANDS|M1_NOLIMBS|M1_NOHEAD|M1_MINDLESS|M1_CARNIVORE,M2_HOSTILE,,15,-,-,-,5,5,17,
,,,killer tripe ration,S_BAD_FOOD,7,9,7,0,0,G_NOCORPSE|G_GENO|G_NOHELL|0,"ATTK(AT_BITE,AD_PHYS,2,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,0,MS_SILENT,MZ_SMALL,,,M1_BREATHLESS|M1_NOEYES|M1_NOHANDS|M1_NOLIMBS|M1_NOHEAD|M1_MINDLESS|M1_CARNIVORE,M2_HOSTILE,,3,-,-,-,8,8,50,
,,,killer food ration,S_BAD_FOOD,9,9,7,0,0,G_NOCORPSE|G_GENO|G_NOHELL|0,"ATTK(AT_BITE,AD_PHYS,2,10)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,0,MS_SILENT,MZ_SMALL,,,M1_BREATHLESS|M1_NOEYES|M1_NOHANDS|M1_NOLIMBS|M1_NOHEAD|M1_MINDLESS|M1_CARNIVORE,M2_HOSTILE,,3,-,-,-,10,10,132,
,,,pile of killer coins,S_BAD_COINS,6,9,7,0,0,G_NOCORPSE|G_GENO|G_NOHELL|0,"ATTK(AT_BITE,AD_PHYS,2,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,0,MS_SILENT,MZ_SMALL,,,M1_BREATHLESS|M1_NOEYES|M1_NOHANDS|M1_NOLIMBS|M1_NOHEAD|M1_MINDLESS|M1_CARNIVORE,M2_HOSTILE,,11,-,-,-,7,7,37,
,,,large pile of killer coins,S_BAD_COINS,9,12,7,0,0,G_NOCORPSE|G_GENO|G_NOHELL|0,"ATTK(AT_BITE,AD_PHYS,3,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,0,MS_SILENT,MZ_SMALL,,,M1_BREATHLESS|M1_NOEYES|M1_NOHANDS|M1_NOLIMBS|M1_NOHEAD|M1_MINDLESS|M1_CARNIVORE,M2_HOSTILE,,11,-,-,-,10,10,132,
,,,huge pile of killer coins,S_BAD_COINS,11,12,7,0,0,G_NOCORPSE|G_GENO|G_NOHELL|0,"ATTK(AT_BITE,AD_PHYS,4,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,0,MS_SILENT,MZ_SMALL,,,M1_BREATHLESS|M1_NOEYES|M1_NOHANDS|M1_NOLIMBS|M1_NOHEAD|M1_MINDLESS|M1_CARNIVORE,M2_HOSTILE,,11,-,-,-,12,12,183,
,,,long worm tail,S_WORM_TAIL,0,0,0,0,0,G_NOCORPSE|G_NOGEN|G_UNIQ|0,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,0,MS_SILENT,MZ_TINY,,,,M2_NOPOLY,,3,-,-,-,1,1,8,
,,,Nightmare,S_UNICORN,12,24,-2,70,15,G_NOCORPSE|G_NOGEN|G_UNIQ|0,"ATTK(AT_BUTT,AD_PHYS,3,12)","ATTK(AT_KICK,AD_PHYS,3,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1500,300,MS_NEIGH,MZ_LARGE,MR_FIRE|MR_COLD|MR_ELEC|MR_POISON|MR_HITASTWO,MR_FIRE|MR_COLD|MR_ELEC|MR_POISON,M1_NOHANDS|M1_ANIMAL|M1_HERBIVORE,M2_NOPOLY|M2_FEMALE|M2_PNAME|M2_HOSTILE|M2_WANDER|M2_STALK|M2_NASTY|M2_STRONG,M3_WANTSAMUL|M3_WANTSBELL|M3_WANTSBOOK|M3_WANTSCAND|M3_WANTSARTI|M3_WAITFORU,1,-,-,-,17,17,314,MR_FIRE=80|MR_COLD=80|MR_ELEC=80|MR_POISON=80
,,,Beholder,S_EYE,15,9,-4,70,0,G_NOCORPSE|G_NOGEN|G_UNIQ|0,"ATTK(AT_GAZE,AD_DETH,1,4)","ATTK(AT_GAZE,AD_PHYS,3,8)","ATTK(AT_GAZE,AD_STUN,1,3)","ATTK(AT_GAZE,AD_CONF,1,3)","ATTK(AT_GAZE,AD_SLEE,1,4)",NO_ATTK,500,100,MS_SILENT,MZ_LARGE,,,M1_FLY|M1_NOHANDS|M1_NOLIMBS|M1_NOHEAD|M1_REGEN,M2_NOPOLY|M2_NEUTER|M2_HOSTILE|M2_STALK|M2_NASTY,M3_WANTSAMUL|M3_WANTSBELL|M3_WANTSBOOK|M3_WANTSCAND|M3_WANTSARTI|M3_WAITFORU|M3_INFRAVISIBLE,7,-,HALLU=100|-,-,24,24,508,
,,,Vecna,S_LICH,49,9,-8,90,-15,G_NOCORPSE|G_NOGEN|G_UNIQ|0,"ATTK(AT_TUCH,AD_COLD,9,6)","ATTK(AT_MAGC,AD_SPEL,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1200,100,MS_MUMBLE,MZ_MEDIUM,MR_FIRE|MR_COLD|MR_SLEEP|MR_POISON|MR_STONE|MR_PLUSFOUR,MR_FIRE|MR_COLD,M1_BREATHLESS|M1_HUMANOID|M1_REGEN|M1_POIS,M2_NOPOLY|M2_UNDEAD|M2_PRINCE|M2_MALE|M2_PNAME|M2_HOSTILE|M2_STALK|M2_NASTY|M2_STRONG|M2_GREEDY|M2_JEWELS|M2_COLLECT|M2_MAGIC,M3_WANTSAMUL|M3_WANTSBELL|M3_WANTSBOOK|M3_WANTSCAND|M3_WANTSARTI|M3_WAITFORU,5,-,POISON=100|-,-,56,56,3034,MR_FIRE=100|MR_COLD=100
,,,archeologist,S_HUMAN,10,12,10,1,3,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_TUNNEL|M1_NEEDPICK|M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,HUMAN=100|-,-,12,12,161,
,,,barbarian,S_HUMAN,10,12,10,1,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,MR_POISON,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,HUMAN=100|-,-,12,12,161,
,,,caveman,S_HUMAN,10,12,10,0,1,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,2,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,HUMAN=100|-,-,12,12,156,
,,,cavewoman,S_HUMAN,10,12,10,0,1,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,2,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_FEMALE|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,HUMAN=100|-,-,12,12,156,
,,,flame mage,S_HUMAN,10,12,10,3,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_MAGC,AD_SPEL,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_HOSTILE|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_INFRAVISIBLE,1,-,HUMAN=100|-,-,14,14,181,
,,,healer,S_HUMAN,10,12,10,1,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,MR_POISON,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,HUMAN=100|-,-,12,12,156,
,,,ice mage,S_HUMAN,10,12,10,3,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_MAGC,AD_SPEL,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_HOSTILE|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_INFRAVISIBLE,15,-,HUMAN=100|-,-,14,14,181,
,,,knight,S_HUMAN,10,12,10,1,3,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,HUMAN=100|-,-,12,12,161,
,,,monk,S_HUMAN,10,12,10,2,0,G_NOGEN|0,"ATTK(AT_CLAW,AD_PHYS,1,8)","ATTK(AT_KICK,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,HUMAN=100|-,-,11,11,151,
,,,necromancer,S_HUMAN,10,12,10,3,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_MAGC,AD_SPEL,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_HOSTILE|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_INFRAVISIBLE,0,-,HUMAN=100|-,-,13,13,176,
,,,priest,S_HUMAN,10,12,10,2,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,HUMAN=100|-,-,12,12,156,
,,,priestess,S_HUMAN,10,12,10,2,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_FEMALE|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,HUMAN=100|-,-,12,12,156,
,,,ranger,S_HUMAN,10,12,10,2,-3,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,HUMAN=100|-,-,12,12,156,
,,,rogue,S_HUMAN,10,12,10,1,-3,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_GREEDY|M2_JEWELS|M2_COLLECT,M3_INFRAVISIBLE,15,-,HUMAN=100|-,-,12,12,161,
,,,samurai,S_HUMAN,10,12,10,1,3,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,8)","ATTK(AT_WEAP,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,HUMAN=100|-,-,12,12,161,
,,,tourist,S_HUMAN,10,12,10,1,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,HUMAN=100|-,-,12,12,161,
,,,undead slayer,S_HUMAN,10,10,10,1,-1,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,MR_DRAIN,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_FEMALE|M2_HOSTILE|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,0,-,HUMAN=100|-,-,12,12,156,
,,,valkyrie,S_HUMAN,10,12,10,1,-1,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,8)","ATTK(AT_WEAP,AD_PHYS,1,8)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,MR_COLD,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_FEMALE|M2_STRONG|M2_COLLECT,M3_INFRAVISIBLE,15,-,HUMAN=100|-,-,12,12,161,
,,,wizard,S_HUMAN,10,12,10,3,0,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_HUMANOID,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_INFRAVISIBLE,15,-,HUMAN=100|-,-,12,12,156,
,,,Lord Carnarvon,S_HUMAN,20,12,0,30,20,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,,,M1_TUNNEL|M1_NEEDPICK|M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,5,-,HUMAN=100|-,-,22,22,463,
,,,Pelias,S_HUMAN,20,12,0,30,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,MR_POISON,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,5,-,HUMAN=100|-,-,22,22,463,
,,,Shaman Karnov,S_HUMAN,20,12,0,30,20,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,2,4)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,5,-,HUMAN=100|-,-,22,22,463,
,,,High Flame Mage,S_HUMAN,20,12,0,40,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_MAGC,AD_SPEL,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,MR_POISON|MR_HITASFOUR,MR_POISON,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,5,-,HUMAN=100|-,-,24,24,498,MR_POISON=100
,,,Hippocrates,S_HUMAN,20,12,0,40,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,MR_POISON,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE,5,-,HUMAN=100|-,-,22,22,463,
,,,High Ice Mage,S_HUMAN,20,12,0,40,0,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_MAGC,AD_SPEL,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,MR_POISON|MR_HITASFOUR,MR_POISON,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,5,-,HUMAN=100|-,-,24,24,498,MR_POISON=100
,,,King Arthur,S_HUMAN,20,12,0,40,20,G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,1,6)","ATTK(AT_WEAP,AD_PHYS,1,6)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LEADER,MZ_MEDIUM,,,M1_HUMANOID|M1_CARNIVORE|M1_HERBIVORE,M2_NOPOLY|M2_HUMAN|M2_MALE|M2_PNAME|M2_PEACEFUL|M2_STRONG|M2_COLLECT|M2_MAGIC,M3_CLOSE|M3_INFRAVISIBLE,5,-,HUMAN=100|-,-,23,23,468,
